x,y,z
1.337012,0.534978,-0.164907
1.318122,0.522515,-0.177704
1.16806,0.518702,-0.181693
1.301907,0.510892,-0.187205
-0.232872,1.166478,0.423706
-0.238407,1.167965,0.420607
-0.236078,1.166999,0.422955
-0.034946,0.144892,0.195537
-0.035328,0.145837,0.195748
-0.035333,0.140812,0.195663
-0.036046,0.143514,0.194928
-0.036012,0.141617,0.195513
-0.035965,0.14157,0.195176
-0.035645,0.140573,0.194756
-0.24236,-0.404791,0.221229
-0.24236,-0.404791,0.218657
-0.244571,-0.404605,0.224164
0.634459,-0.407433,0.260883
0.635692,-0.407973,0.254261
0.622513,-0.407477,0.260888
0.623742,-0.408025,0.254391
0.10097,-0.415888,0.583506
0.078691,-0.414654,0.581221
0.079696,-0.414538,0.584194
0.081253,-0.41475,0.577462
0.081846,-0.413157,0.579168
0.078113,-0.416253,0.579503
-0.498516,0.610196,0.35932
-0.498591,0.599608,0.35937
-0.498781,0.598092,0.353753
-0.49903,0.616274,0.359498
-0.499503,0.622367,0.359661
-0.499148,0.589817,0.359598
-0.499378,0.604136,0.353955
0.254795,-0.341886,0.015695
0.25782,-0.33687,0.004521
0.247362,-0.321265,0.007288
0.246191,-0.322674,0.008064
-0.026049,0.069589,0.186022
-0.026296,0.068715,0.186484
-0.026319,0.069556,0.186162
-0.026556,0.068687,0.186632
0.359998,1.285078,0.018114
0.342393,1.280013,0.01527
0.347791,1.282086,0.011165
-0.150952,-2.23983,0.0376
-0.149444,-2.24177,0.023673
-0.156497,-2.24466,0.016334
3.549705,0.53366,0.382192
3.552,0.518151,0.382238
3.547343,0.549158,0.382144
0.249875,0.796258,0.462607
0.250089,0.787418,0.462745
0.248663,0.802353,0.46171
-0.489125,0.677105,0.605646
-0.488932,0.675794,0.601027
-0.489876,0.695344,0.62249
-0.48986,0.689074,0.619312
-0.489816,0.695293,0.610837
-0.617338,0.086415,0.920838
-0.617563,0.082343,0.92113
-0.617776,0.07827,0.921408
-0.342935,0.503005,2.240725
-0.342914,0.512427,2.240452
-0.342906,0.550443,2.239883
-0.342819,0.47456,2.240327
-0.364734,0.466059,2.240551
-0.049835,-0.295941,0.016901
-0.049811,-0.301027,0.017242
-0.049867,-0.300131,0.015931
0.224305,-0.381756,0.208579
0.222303,-0.381848,0.211418
0.221749,-0.381848,0.202126
-0.77603,0.669297,1.883101
-0.796053,0.685283,1.867051
-0.806984,0.685966,1.891105
-0.820272,0.6923,1.876045
-0.81544,0.69716,1.865662
-0.823115,0.68562,1.882172
1.875774,0.714138,0.9491
1.86805,0.701388,0.946261
1.8489,0.697093,0.961358
-0.279098,-0.405232,0.469175
-0.283275,-0.404895,0.473826
-0.283797,-0.405073,0.468546
0.025977,0.086762,0.158543
0.026312,0.086536,0.158366
0.025642,0.086987,0.158719
0.049872,0.165077,0.164954
0.049979,0.166953,0.164279
0.050346,0.165746,0.164192
0.049503,0.166281,0.165038
0.049549,0.162,0.165036
0.049547,0.159864,0.165041
-0.0607,1.275978,0.127409
-0.06162,1.275524,0.121919
-0.061673,1.274982,0.128142
-0.041494,0.107186,0.183389
-0.041321,0.105135,0.183368
-0.041775,0.104979,0.183435
-0.030975,-0.119127,0.165436
-0.031146,-0.11943,0.163863
-0.031403,-0.117787,0.165106
-0.031582,-0.117064,0.165972
-0.233546,1.273907,1.405167
-0.246943,1.27406,1.391868
-0.248033,1.274343,1.329215
-0.245072,1.273415,1.381006
-0.039546,0.094829,0.199034
-0.039152,0.092977,0.199072
-0.040023,0.094625,0.199019
-0.039713,0.094695,0.198746
-0.04239,1.158998,0.232956
-0.042626,1.15899,0.23284
-0.042588,1.157946,0.236431
-0.042923,1.158946,0.235546
-0.042967,1.158961,0.234279
-0.043115,1.158961,0.233826
-0.043396,1.157961,0.232904
-0.491525,1.179291,0.423681
-0.491432,1.157359,0.429879
-0.492924,1.165272,0.425154
-0.49071,1.179295,0.391384
-0.490649,1.174717,0.385389
-0.490331,1.151018,0.391276
-0.490285,1.165561,0.373548
-0.491596,1.172886,0.379979
-0.492725,1.157834,0.374567
0.993822,-0.824658,1.111989
0.988475,-0.828358,1.107464
0.930295,-0.819519,1.112354
0.942981,-0.822202,1.10511
0.927637,-0.825133,1.109944
-0.065326,1.272136,0.306922
-0.064492,1.274949,0.294892
-0.065371,1.269961,0.293708
-0.064011,1.267571,0.301151
-0.064847,1.267571,0.300485
-0.065831,1.274552,0.30029
-0.066776,1.269565,0.299067
-0.066122,1.267152,0.305866
-0.066901,1.26117,0.304713
-0.018201,-0.148934,0.100856
-0.018453,-0.148627,0.102083
-0.018582,-0.149114,0.10272
0.102848,-0.360457,0.434701
0.101215,-0.36568,0.436706
0.10244,-0.365487,0.438458
0.099991,-0.365862,0.434955
0.093188,-0.36619,0.43342
0.09467,-0.366877,0.435633
0.072688,0.247281,0.020744
0.073253,0.246372,0.019827
0.073309,0.241795,0.023902
0.073872,0.240899,0.023012
0.068824,0.247543,0.022941
0.069053,0.24588,0.022567
-0.436475,0.019867,0.327548
-0.457461,0.020798,0.329663
-0.453843,0.020576,0.32328
-0.138177,-0.747374,1.410681
-0.138269,-0.777961,1.412557
-0.138648,-0.758457,1.416698
-0.138556,-0.772718,1.415928
-0.03246,0.082417,0.191355
-0.032436,0.0825,0.191566
-0.032198,0.080431,0.191146
-0.032631,0.082459,0.191671
-0.033029,0.081987,0.190777
-0.032693,0.08116,0.190915
-0.504757,0.136099,0.634778
-0.504882,0.130209,0.634911
-0.505182,0.133253,0.635184
-0.505007,0.126213,0.626331
0.306678,-0.454427,0.089705
0.307809,-0.458298,0.093001
0.304959,-0.455865,0.090699
0.306064,-0.459736,0.093985
0.648944,1.27371,1.475435
0.61459,1.272866,1.505367
0.616661,1.273133,1.477182
0.19239,1.2844,1.007151
0.208601,1.283554,1.00246
0.185666,1.284645,0.985005
0.187752,1.283756,0.991869
0.181858,1.283336,0.946072
-0.056539,-0.44244,0.057307
-0.059376,-0.440129,0.063756
-0.058067,-0.443165,0.05984
0.035435,-0.090713,0.168346
0.033727,-0.088242,0.168756
0.033353,-0.088437,0.168848
0.033567,-0.088045,0.168314
0.033194,-0.088242,0.168409
0.033411,-0.089526,0.168836
-0.48678,0.685111,0.354339
-0.487959,0.680499,0.354549
-0.487417,0.682036,0.355038
-0.488861,0.689947,0.360012
-0.489079,0.678227,0.355664
-0.250386,-0.399016,0.044528
-0.250931,-0.399536,0.049408
-0.254476,-0.399536,0.054743
0.026792,0.19789,0.029087
0.026125,0.19418,0.030873
0.026425,0.193366,0.030083
-0.171478,-2.143202,0.582055
-0.180779,-2.153777,0.568835
-0.187701,-2.155463,0.55447
-0.191478,-2.153777,0.563079
-0.18479,-2.158697,0.567734
-0.188618,-2.165584,0.567088
-0.240395,-2.155194,0.555242
-0.216973,-2.157307,0.582706
-0.221008,-2.160252,0.580932
-0.2237,-2.157949,0.555621
-0.564612,0.719836,0.916517
-0.576777,0.720283,0.917669
-0.57434,0.720048,0.929783
0.019687,-0.46083,0.309212
0.019229,-0.464769,0.309946
0.018597,-0.462067,0.313462
0.017827,-0.464033,0.313946
0.760557,0.779986,-0.007189
0.756013,0.782027,-0.005551
0.741486,0.773428,-0.000345
-0.137074,-0.528382,0.008447
-0.137145,-0.528894,0.001582
-0.138047,-0.527778,-0.000539
-0.497608,-2.058252,1.223521
-0.497863,-2.103189,1.19802
-0.500735,-2.050718,1.230366
-0.500299,-2.069708,1.203084
-0.501736,-2.054311,1.206091
-0.500297,-2.092175,1.229603
-0.501747,-2.098383,1.206323
-0.506387,-0.324292,0.364241
-0.507105,-0.334355,0.36453
-0.508114,-0.327638,0.359083
0.584397,0.684847,0.464884
0.585933,0.680618,0.465398
0.582838,0.689074,0.464362
1.146335,-0.410649,0.561578
1.164342,-0.409919,0.553548
1.127228,-0.40961,0.556596
1.145162,-0.409024,0.548755
-0.465438,1.274503,-0.061447
-0.467985,1.274881,-0.070155
-0.465628,1.2758,-0.07466
-0.476118,1.275533,-0.082555
-0.469938,1.272126,-0.064705
-0.472775,1.273391,-0.073696
-0.470069,1.273391,-0.078008
-0.35516,-0.407247,0.099955
-0.356766,-0.407087,0.095062
-0.352936,-0.408128,0.100989
-0.388384,-0.408296,0.089324
-0.040886,1.162835,-0.028642
-0.04096,1.161949,-0.023157
-0.043573,1.16206,-0.012168
0.011831,-0.441376,0.265834
0.011372,-0.440646,0.263271
0.011221,-0.441592,0.263865
0.239154,1.278824,0.097403
0.227759,1.278008,0.088788
0.232046,1.276865,0.085225
0.042611,-0.351137,0.263686
0.043417,-0.351329,0.261277
0.041884,-0.351515,0.261277
0.040624,-0.351329,0.264028
0.039094,-0.351515,0.263928
0.041212,-0.351695,0.260417
-0.112128,0.645952,-0.247399
-0.112355,0.642255,-0.248999
-0.117275,0.642255,-0.247793
-0.11761,0.639355,-0.249962
-0.117247,0.619551,-0.247904
-0.11737,0.615086,-0.248745
-0.396992,1.276014,0.089124
-0.395275,1.275063,0.084976
-0.412974,1.277079,0.097894
-0.409405,1.276144,0.068587
1.242744,1.060461,2.246959
1.241693,1.072057,2.245357
1.244234,1.024509,2.249158
1.205048,1.026096,2.244027
0.437253,0.700799,0.061344
0.435064,0.70298,0.059684
0.435642,0.701308,0.064483
-0.087584,-0.430318,0.094014
-0.086963,-0.430959,0.095788
-0.088876,-0.430318,0.094923
-0.089039,-0.430897,0.089845
0.028242,-0.402802,0.252529
0.027872,-0.401803,0.252837
0.027791,-0.404853,0.252296
-0.492933,1.154373,0.553469
-0.493494,1.147259,0.546065
-0.494226,1.144695,0.557713
-0.493747,1.148178,0.550336
-0.185175,-0.549056,0.221668
-0.190576,-0.574572,0.214462
-0.189318,-0.570767,0.212842
-0.158173,-0.406608,0.42666
-0.157328,-0.407725,0.425097
-0.169348,-0.406562,0.427242
-0.169151,-0.407247,0.413993
-0.173605,-0.408012,0.418342
-0.174841,-0.407712,0.420304
0.212147,-0.384353,0.141887
0.213413,-0.385219,0.143935
0.209218,-0.384538,0.146368
-0.485418,0.659968,0.572942
-0.487312,0.668523,0.574517
-0.487611,0.65735,0.574799
0.033087,0.222344,0.10698
0.031566,0.222757,0.105174
0.032141,0.22227,0.104391
0.264081,0.462455,0.416454
0.260958,0.469396,0.418626
0.259176,0.47081,0.417611
3.56631,0.866126,0.684508
3.565584,0.853185,0.796292
3.561204,0.866126,0.722159
3.563957,0.850196,0.722481
3.564235,0.849047,0.684229
-0.001766,1.283633,0.81231
-0.007973,1.283633,0.812259
-0.020115,1.28545,0.812806
-0.019863,1.283764,0.818826
-0.022077,-0.3027,0.144511
-0.022312,-0.304944,0.145379
-0.022486,-0.312508,0.138847
-0.021942,-0.309901,0.140528
-0.022609,-0.306207,0.146463
-0.022965,-0.306487,0.147751
-0.023047,-0.311661,0.148086
-0.408005,1.277471,0.462119
-0.406372,1.276091,0.471944
-0.412705,1.277965,0.462806
-0.415928,1.276335,0.460252
-0.071569,-0.775841,1.381459
-0.071599,-0.761281,1.381491
-0.071606,-0.769105,1.38233
0.430014,0.259851,0.371337
0.424981,0.260271,0.360409
0.426085,0.258324,0.360656
-0.503241,-0.333944,0.357341
-0.504348,-0.33893,0.363514
-0.504154,-0.335565,0.363435
-0.504231,-0.337842,0.357706
-0.504609,-0.331672,0.357829
-0.505967,-0.329393,0.358313
-0.029289,-0.069833,0.189705
-0.029371,-0.066797,0.189714
-0.029353,-0.069764,0.189607
0.029074,-0.14194,0.165695
0.028792,-0.144797,0.164788
0.028489,-0.142136,0.1659
0.028485,-0.138129,0.166384
0.028199,-0.144998,0.165009
-0.501733,-2.080529,-0.201711
-0.504163,-2.094768,-0.174054
-0.508591,-2.081453,-0.177922
-0.506261,-2.09005,-0.185149
-0.001258,-0.204054,0.114332
-0.001554,-0.206332,0.11232
-0.001889,-0.206763,0.113156
-0.002385,-0.206286,0.114389
-0.003334,-0.207191,0.114024
-0.002691,-0.208569,0.112382
0.276591,1.281386,0.906271
0.269388,1.281386,0.909131
0.273952,1.281342,0.883412
0.268137,1.280926,0.925341
0.265019,1.280744,0.918401
0.257609,1.280744,0.921168
0.24992,1.280956,0.884806
0.248708,1.280817,0.900789
0.646896,0.746053,-0.238873
0.645483,0.750879,-0.237737
0.64485,0.73713,-0.237269
0.252783,-0.379494,0.602912
0.251271,-0.380842,0.601013
0.246274,-0.379558,0.602448
0.245256,-0.381531,0.601137
-0.042241,-0.392857,0.214887
-0.042193,-0.393857,0.214471
-0.042437,-0.404853,0.216194
-0.04236,-0.401854,0.215561
-0.042834,-0.393807,0.216066
-0.04283,-0.397805,0.215732
0.030291,-0.082752,0.163425
0.030035,-0.082539,0.162979
0.0297,-0.082752,0.163113
0.028691,-0.083382,0.163517
0.029364,-0.082963,0.163247
-0.494464,0.73748,0.294938
-0.494428,0.739862,0.295485
-0.494172,0.711479,0.301459
-0.495026,0.732719,0.290397
-0.052102,1.188263,-0.032001
-0.05225,1.186169,-0.036968
-0.055466,1.207481,-0.04655
-0.055471,1.187769,-0.04761
-0.147507,-0.407005,0.213264
-0.148512,-0.407742,0.216787
-0.149315,-0.407325,0.209471
-0.149197,-0.407325,0.207916
-0.146744,-0.408361,0.214808
-0.151681,-0.407635,0.216628
-0.151821,-0.408576,0.211791
-0.151726,-0.408576,0.210198
0.244382,-0.4084,0.541733
0.243165,-0.41015,0.540426
0.238826,-0.41015,0.543673
0.240991,-0.410454,0.538099
0.04703,-0.128224,0.092669
0.046684,-0.128787,0.093111
0.046337,-0.129347,0.093554
0.044952,-0.12752,0.092636
0.045988,-0.129904,0.094
0.04607,-0.131176,0.0939
0.208682,-0.383516,0.103523
0.208192,-0.383685,0.107118
0.20865,-0.386073,0.10033
0.209946,-0.385036,0.099257
0.20738,-0.38454,0.104578
0.206879,-0.384699,0.108159
0.207351,-0.387103,0.101406
-0.092235,-0.420867,0.121729
-0.091932,-0.425254,0.122346
-0.093811,-0.419731,0.118417
-0.093023,-0.420303,0.120072
-0.502069,0.275111,0.40453
-0.502153,0.237921,0.40465
-0.502081,0.254819,0.40458
-0.503313,0.261219,0.405133
-0.503153,0.272782,0.405034
-0.503421,0.271873,0.399072
-0.50309,0.235592,0.405087
-0.503085,0.25249,0.405047
0.270025,1.286657,0.206729
0.264205,1.286828,0.20525
0.264261,1.285848,0.210802
0.122738,-0.36055,0.270665
0.121168,-0.361097,0.270545
0.119596,-0.361637,0.270425
0.051443,-0.349708,0.245837
0.052884,-0.349529,0.245336
0.052388,-0.350522,0.246529
0.050001,-0.349879,0.246338
0.049725,-0.349879,0.246855
0.051279,-0.350701,0.246331
-0.393032,1.280878,0.413561
-0.390892,1.279615,0.412272
-0.400308,1.278964,0.411293
-0.040455,1.165132,0.268449
-0.039953,1.164317,0.264202
-0.041091,1.165065,0.269501
-0.024377,1.203608,0.268133
-0.019067,1.205798,0.265711
-0.024317,1.205691,0.266044
-0.025337,1.208729,0.264509
-0.024844,1.205607,0.26793
-0.029567,1.205561,0.266377
-0.075441,1.230127,0.335048
-0.079506,1.227559,0.338205
-0.079663,1.210068,0.34199
-0.079195,1.209668,0.336141
-0.10329,1.219142,0.36267
-0.104499,1.224829,0.356165
-0.103771,1.226532,0.350348
-0.103679,1.217795,0.381305
-0.103359,1.212448,0.367918
-0.102733,1.211012,0.335171
-0.021306,0.083923,0.183433
-0.021637,0.083906,0.183589
-0.02173,0.083773,0.18334
-0.091742,1.166091,0.201634
-0.092809,1.165093,0.208667
-0.092687,1.165093,0.207704
-0.310709,0.715894,-0.248104
-0.310685,0.703157,-0.248112
-0.325742,0.706941,-0.247609
1.243343,0.812685,1.133012
1.242312,0.783848,1.151805
1.2395,0.790613,1.149833
1.240075,0.779248,1.111448
1.23871,0.786818,1.110543
1.231496,0.799164,1.105693
1.230049,0.806712,1.104733
1.234379,0.79254,1.107628
-1.035208,-0.27693,2.149824
-1.03359,-0.257111,2.146579
-1.035083,-0.286611,2.149621
-1.03855,-0.297368,2.156437
-0.040946,-0.462263,0.179763
-0.040939,-0.462083,0.177747
-0.041904,-0.460092,0.178884
0.424148,0.977593,0.635678
0.446776,0.94143,0.638218
0.397912,0.958729,0.637557
7.402974,0.571948,2.032779
7.404339,0.605514,2.033174
7.405346,0.538687,2.033277
7.39972,0.536925,1.949636
7.398323,0.570152,1.949386
7.39484,0.603218,1.94866
7.396077,0.471271,2.030924
7.396902,0.504689,2.03119
7.392219,0.503102,1.947858
-0.186249,-2.144005,-0.075875
-0.182144,-2.145501,-0.067465
-0.178037,-2.146956,-0.059049
-0.191484,-2.140562,-0.060394
-0.195044,-2.15044,-0.059816
-0.189069,-2.148464,-0.063515
-0.189759,-2.149928,-0.07477
0.296621,-0.431641,0.353847
0.294818,-0.433045,0.353292
0.292174,-0.433403,0.345632
0.038477,0.136243,0.152581
0.039942,0.138047,0.152593
0.035095,0.144205,0.153589
0.141512,-0.415624,0.499797
0.140358,-0.41586,0.503717
0.137285,-0.41586,0.505216
0.133988,-0.41537,0.500176
0.13299,-0.416425,0.504602
-0.508637,0.349385,0.440811
-0.508902,0.356362,0.440935
-0.508779,0.35287,0.440878
-0.323386,1.277712,0.13484
-0.327635,1.27868,0.151787
-0.330145,1.279154,0.135878
-0.32901,1.278187,0.132522
0.055453,0.200719,0.154957
0.055284,0.200663,0.15144
0.055218,0.199129,0.153178
0.053985,0.199162,0.155489
0.054336,0.198222,0.156174
0.234136,-0.567637,1.446491
0.233601,-0.573077,1.44406
0.245273,-0.570987,1.437144
0.190277,-0.569315,1.44327
0.203015,-0.569315,1.44122
0.189484,-0.573864,1.439034
-0.23815,-2.233729,0.127102
-0.237853,-2.240685,0.124243
-0.246611,-2.232605,0.122268
-0.243446,-2.235584,0.113763
-0.246289,-2.239557,0.119307
-0.281686,-0.402999,0.346401
-0.289668,-0.402901,0.348765
-0.292321,-0.402901,0.342623
1.246715,1.114426,1.71558
1.246485,1.102964,1.715281
1.246654,1.077325,1.655756
1.246303,1.110185,1.655468
1.245914,1.121008,1.655072
0.762484,-0.869303,0.043622
0.75964,-0.870828,0.045505
0.758744,-0.872705,0.044294
0.501463,0.758761,0.056789
0.50451,0.75646,0.055506
0.501159,0.744341,0.056885
0.449464,0.749277,0.05568
0.797758,-0.408196,-0.070061
0.782504,-0.407952,-0.082626
0.78673,-0.407763,-0.096358
-0.301318,-2.098148,-0.311617
-0.29896,-2.11425,-0.306857
-0.306627,-2.096228,-0.307929
0.282885,0.633411,0.341844
0.281483,0.634736,0.338142
0.280755,0.635144,0.331554
-0.027037,-0.443019,0.103632
-0.027179,-0.446416,0.104835
-0.027418,-0.446896,0.106769
-0.024876,-0.082,0.186363
-0.024867,-0.082988,0.18633
-0.024921,-0.083969,0.186325
-0.025064,-0.082992,0.186486
1.244017,0.89079,1.23393
1.24416,0.864811,1.211048
1.2418,0.871022,1.232172
-0.029236,0.074855,0.186915
-0.029168,0.075531,0.186089
-0.029266,0.073694,0.186621
-0.029534,0.074797,0.187049
-0.223954,-0.672833,1.112252
-0.223996,-0.679213,1.112521
-0.224549,-0.668816,1.115118
-0.44283,-0.414506,0.368022
-0.451813,-0.414384,0.366583
-0.450279,-0.415121,0.360526
0.721536,-0.404455,0.057328
0.717936,-0.404455,0.04211
0.708717,-0.403316,0.04495
-0.231222,-0.407247,0.106944
-0.239703,-0.407252,0.107574
-0.238989,-0.407546,0.111486
-0.237784,-0.407546,0.108872
0.031654,-0.348585,0.25151
0.029932,-0.34872,0.251698
0.030292,-0.349655,0.252079
0.025872,0.140162,0.143784
0.025667,0.138664,0.143022
0.025898,0.136273,0.142833
0.025204,0.138965,0.143412
0.025443,0.136575,0.143216
-0.484762,0.309669,1.900805
-0.508317,0.318369,1.89857
-0.508405,0.310541,1.898948
-0.207431,1.153487,0.346813
-0.208138,1.150477,0.354222
-0.210063,1.15439,0.352724
-0.211172,1.152433,0.350177
-0.246611,-2.222673,0.125444
-0.238138,-2.223793,0.130168
-0.25508,-2.221511,0.120723
-0.254859,-2.229453,0.117561
0.455204,-0.551079,2.232212
0.433312,-0.550305,2.234076
0.433218,-0.559811,2.233594
0.020374,-0.099801,0.162966
0.019985,-0.099991,0.163162
0.020763,-0.099608,0.16277
0.020141,-0.100716,0.162575
0.015625,-0.101473,0.162502
0.24513,0.599364,0.422158
0.244097,0.595335,0.425263
0.243522,0.598868,0.428812
0.243073,0.599364,0.424626
-0.25316,1.196743,0.126425
-0.253949,1.186794,0.119589
-0.256144,1.187769,0.124698
0.009809,-0.415097,0.527438
0.006524,-0.414291,0.526938
0.00569,-0.414496,0.521622
0.006153,-0.414806,0.524568
-0.427201,1.277875,1.546128
-0.427459,1.277873,1.495667
-0.43398,1.27701,1.517508
0.402086,-0.385043,0.598619
0.384769,-0.383453,0.598863
0.389174,-0.384033,0.595508
-0.331979,-0.406984,0.240638
-0.331447,-0.407463,0.239703
-0.338167,-0.407173,0.238258
-0.172263,-0.396633,-0.123956
-0.172018,-0.396568,-0.135253
-0.171894,-0.399021,-0.12298
-0.17713,-0.396974,-0.137007
-0.176032,-0.397279,-0.134063
-0.139945,1.173738,0.060062
-0.141913,1.177778,0.047185
-0.142262,1.174846,0.041462
0.929938,-0.422198,0.674253
0.897297,-0.420012,0.671538
0.875975,-0.442618,0.69597
0.682255,-0.41882,0.667066
-0.21123,-2.17661,-0.040674
-0.213116,-2.178098,-0.05183
-0.219805,-2.182541,-0.034676
-0.176347,-2.187913,0.028836
-0.181671,-2.185777,0.021061
-0.179259,-2.179821,0.019848
-0.178855,-2.195858,0.029911
-0.187056,-2.184592,0.013193
-0.184347,-2.19471,0.022063
-0.189836,-2.193521,0.01422
0.389305,-0.436197,0.405497
0.389,-0.435613,0.386876
0.383328,-0.4313,0.389504
-0.290405,-0.407274,0.463954
-0.292464,-0.406907,0.464383
-0.292317,-0.407087,0.459671
0.405203,0.253595,0.262314
0.406306,0.251825,0.26231
0.404093,0.255361,0.262318
0.025981,-0.450135,0.336997
0.027037,-0.449639,0.338652
0.026394,-0.452564,0.33547
0.023312,-0.44965,0.335449
0.024924,-0.450622,0.33534
0.0586,-0.347499,0.299983
0.057275,-0.347889,0.299243
0.056966,-0.349242,0.298039
-0.206567,-0.411828,0.600314
-0.205858,-0.413704,0.598659
-0.205146,-0.415572,0.596995
-0.217061,-0.41132,0.598153
-0.222021,-0.414071,0.598616
-0.229124,-0.414899,0.599857
-0.216611,-0.413901,0.597176
1.996517,0.685127,2.24679
1.912526,0.696823,2.24656
1.916001,0.685136,2.250095
-0.032495,-0.18144,0.068402
-0.030765,-0.186624,0.066516
-0.032126,-0.186941,0.062512
-0.034027,-0.181999,0.060211
-0.034105,-0.184815,0.061959
-0.034142,-0.185495,0.062766
-0.444817,1.272236,0.130384
-0.443825,1.272236,0.125589
-0.44057,1.267587,0.151103
-0.448186,1.272236,0.149126
-0.453552,1.270253,0.147722
-0.45012,1.270253,0.128756
-0.062424,1.270984,1.510746
-0.062258,1.270266,1.498802
-0.062102,1.270176,1.487596
-0.092683,1.270282,1.508213
0.229779,0.942435,0.35922
0.229574,0.931655,0.362117
0.229462,0.935696,0.356108
6.642538,0.644652,2.299204
6.394066,0.652322,2.299014
6.639467,0.613749,2.298199
6.390094,0.622334,2.297688
6.164889,0.659754,2.295134
6.164485,0.602413,2.29488
6.163801,0.63098,2.294715
-0.033512,0.059422,0.193168
-0.033558,0.056485,0.193433
-0.033683,0.058432,0.193428
-0.511423,0.360257,0.408653
-0.513122,0.326928,0.4033
-0.515703,0.322176,0.404468
-0.514417,0.324555,0.403886
-0.509075,-0.135805,0.422756
-0.509167,-0.143453,0.422818
-0.509605,-0.13342,0.42301
0.480488,0.808555,0.379623
0.475109,0.791962,0.378304
0.457754,0.789042,0.379364
-0.034282,0.104547,0.186455
-0.034586,0.102643,0.184146
-0.035954,0.104062,0.186698
-0.035295,0.102604,0.184732
-0.035196,0.102487,0.184295
-0.06454,-0.280141,0.001017
-0.06441,-0.281118,0.002235
-0.064924,-0.277179,-0.00261
-0.064797,-0.278171,-0.001405
-0.064923,-0.282269,-0.002698
0.143362,-0.415705,0.544586
0.150955,-0.415705,0.541125
